,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,time_s
88,0.23294,0.09696,0.11705999999999998,0.13366,0.0648,0.05826,0.051039999999999995,0.06164000000000001,0.22268,0.09605999999999999,0.09736,0.08697999999999999,0.0498,0.07919999999999999,0.06656,0.050519999999999995,0.21248000000000006,0.09158,0.10568,0.10030000000000001,0.058940000000000006,0.06573999999999999,0.05066,0.05145999999999999,0.19441999999999998,0.09348000000000001,0.09281999999999999,0.08546000000000001,0.06404000000000001,0.05616,0.0523,0.05312,0.20438,0.07072,0.08548,0.09304000000000001,0.061020000000000005,0.06917999999999999,0.05828,0.05686,0.1891,0.05884,0.11849999999999998,0.08770000000000001,0.0644,0.05992000000000001,0.055819999999999995,0.051879999999999996,0.20528000000000005,0.06872,0.11501999999999998,0.08621999999999999,0.06548000000000001,0.052160000000000005,0.05184,0.06482,0.1756,0.068,0.07264,0.08106,0.06172000000000001,0.07037999999999998,0.06304,0.05614,0.16760000000000003,0.08406,0.10102,0.08692,0.06414,0.05943999999999999,0.06886,0.05988,0.16815999999999998,0.09978,0.09298,0.1121,0.06394,0.0625,0.08228,0.0629,0.16060000000000002,0.07852,0.09541999999999999,0.09046000000000001,0.058219999999999994,0.07461999999999999,0.06786,0.06982,0.24781999999999998,0.07296,0.0872,0.10404,0.06896,0.07748,0.07988,0.06422000000000001,168098.331
89,0.26124,0.0978,0.14188,0.1266,0.07722,0.06155999999999999,0.051000000000000004,0.06352,0.22256,0.09042,0.09962,0.08834,0.05005999999999999,0.07854,0.0666,0.05072,0.21302,0.0818,0.10388,0.09444,0.0608,0.06708,0.0508,0.051239999999999994,0.20402,0.08392,0.0925,0.09178,0.06704,0.05646000000000001,0.05154000000000001,0.053059999999999996,0.21400000000000002,0.06983999999999999,0.09186,0.09168000000000001,0.059,0.07216,0.058679999999999996,0.056940000000000004,0.20251999999999998,0.05958,0.13498000000000002,0.09384,0.06448000000000001,0.059800000000000006,0.05686,0.05232,0.22079999999999997,0.07378,0.10335999999999998,0.09158000000000001,0.06566,0.05741999999999999,0.05125999999999999,0.0649,0.17672,0.0708,0.07254000000000001,0.08399999999999999,0.06356,0.07136,0.06108,0.055779999999999996,0.18666,0.08059999999999999,0.10844000000000001,0.09942,0.05756,0.0602,0.06548,0.06128,0.1685,0.08578,0.09424,0.09008,0.06204,0.0645,0.08092,0.06208,0.18618,0.07384,0.08502,0.0859,0.05898,0.07577999999999999,0.06314,0.06976,0.24631999999999996,0.07171999999999999,0.09902,0.10566,0.06806000000000001,0.07866,0.07904,0.06439999999999999,169996.159
90,0.23952,0.12558,0.14498,0.14018,0.06758,0.06338,0.051359999999999996,0.06334,0.22206,0.10376,0.10007999999999999,0.09242,0.051039999999999995,0.0775,0.06676,0.050780000000000006,0.21666,0.0817,0.1119,0.09858,0.06494,0.0645,0.050760000000000007,0.0529,0.23514,0.09062,0.10084,0.10436000000000001,0.0685,0.05702,0.050539999999999995,0.05226000000000001,0.23464000000000002,0.0733,0.09490000000000001,0.09484000000000001,0.06179999999999999,0.0711,0.05822000000000001,0.056600000000000004,0.21604,0.06708,0.12557999999999997,0.08906,0.06896,0.05714,0.05674,0.0511,0.22128,0.0791,0.11562000000000001,0.09408,0.067,0.05382,0.051000000000000004,0.0663,0.17418,0.06994,0.07482,0.08180000000000001,0.06586,0.07052,0.06172,0.05626,0.18832,0.0845,0.10419999999999999,0.08784,0.05946,0.06268,0.06564,0.06150000000000001,0.186,0.10424,0.09562000000000001,0.09302,0.062439999999999996,0.061919999999999996,0.07804,0.06056,0.1737,0.092,0.09781999999999999,0.09114,0.06052,0.07812000000000001,0.060899999999999996,0.06523999999999999,0.22230000000000003,0.07744,0.11126,0.10632,0.06503999999999999,0.07238,0.07748,0.0671,171894.21
91,0.2853,0.11880000000000002,0.13504,0.15245999999999998,0.05886,0.06362,0.05195999999999999,0.06326,0.22998,0.09616,0.08352000000000001,0.09713999999999999,0.04989999999999999,0.07644,0.06654,0.05129999999999999,0.26062,0.08752,0.11810000000000001,0.10762000000000001,0.06678,0.06789999999999999,0.05084000000000001,0.051460000000000006,0.21398,0.09314,0.10506,0.11073999999999999,0.06504,0.05754,0.049819999999999996,0.05184,0.22864000000000004,0.077,0.09770000000000001,0.08832,0.05761999999999999,0.06899999999999999,0.05802,0.05614,0.24416,0.06358,0.13656,0.09741999999999999,0.06966,0.05958,0.05562,0.050339999999999996,0.21782000000000004,0.07736000000000001,0.12282,0.09892000000000001,0.06724,0.05758,0.05216,0.06523999999999999,0.19414,0.07216,0.08174000000000001,0.08932,0.06799999999999999,0.07134,0.06305999999999999,0.05728,0.18828,0.09534000000000001,0.10106,0.11796,0.06044000000000001,0.06466000000000001,0.0588,0.05950000000000001,0.18023999999999998,0.1035,0.10955999999999999,0.10525999999999999,0.062139999999999994,0.0683,0.07919999999999999,0.06287999999999999,0.21060000000000004,0.08694,0.09290000000000001,0.08512,0.058179999999999996,0.07486,0.05961999999999999,0.06514,0.22726000000000002,0.08408,0.0895,0.11638000000000001,0.06428,0.06568,0.07202,0.06793999999999999,173792.054
92,0.29078,0.11980000000000002,0.13326,0.16912000000000002,0.06251999999999999,0.06502,0.05178000000000001,0.0656,0.2371,0.12250000000000001,0.0915,0.10604,0.053200000000000004,0.07722,0.06667999999999999,0.05118,0.24596,0.09278,0.11538,0.11478,0.06462,0.0651,0.051019999999999996,0.052259999999999994,0.24255999999999997,0.10424,0.11665999999999999,0.1102,0.06764,0.061020000000000005,0.04973999999999999,0.052239999999999995,0.24408000000000002,0.08588,0.10329999999999999,0.10342,0.060640000000000006,0.07118000000000001,0.05724,0.055200000000000006,0.26006,0.07257999999999999,0.10261999999999998,0.10691999999999999,0.06534,0.05726,0.05902,0.052079999999999994,0.25861999999999996,0.08070000000000001,0.12061999999999999,0.10494,0.06684,0.05558,0.051680000000000004,0.0657,0.22448,0.07112,0.07600000000000001,0.08936,0.06563999999999999,0.07344,0.06314,0.05772000000000001,0.22414,0.09657999999999999,0.10248000000000002,0.1244,0.06706,0.06420000000000001,0.05442,0.059640000000000006,0.20435999999999996,0.10658000000000001,0.1028,0.09358,0.06568,0.06786,0.07986,0.06222000000000001,0.2137,0.09040000000000001,0.09874000000000001,0.09336,0.05264,0.07790000000000001,0.060880000000000004,0.06632,0.24612000000000003,0.07743999999999998,0.09056,0.10429999999999999,0.06158,0.0693,0.06942000000000001,0.07166000000000002,175689.766
93,0.28066,0.13266000000000003,0.14443999999999999,0.16916,0.06654,0.06281999999999999,0.05236,0.064,0.23178000000000004,0.10686,0.09818,0.11002,0.050460000000000005,0.08256000000000001,0.06667999999999999,0.05106000000000001,0.25160000000000005,0.0968,0.12350000000000001,0.11757999999999998,0.0659,0.06826000000000002,0.05112,0.05328000000000001,0.25486,0.10511999999999999,0.11802000000000001,0.10808,0.06598000000000001,0.05674,0.04946,0.05288,0.24703999999999998,0.0875,0.11257999999999999,0.10547999999999999,0.06006,0.0733,0.057100000000000005,0.05578000000000001,0.25622,0.07098,0.12514,0.11484000000000001,0.06526000000000001,0.0643,0.05766,0.05424,0.2514,0.09133999999999999,0.13484000000000002,0.11734,0.06528,0.05738,0.051660000000000005,0.06521999999999999,0.21544,0.07944000000000001,0.07730000000000001,0.09068,0.06794,0.076,0.06398,0.05850000000000001,0.21294,0.09266,0.09745999999999999,0.13434,0.060999999999999985,0.0634,0.053599999999999995,0.061619999999999994,0.199,0.11094,0.11072,0.11162000000000001,0.06499999999999999,0.0625,0.07882,0.06342,0.22934000000000002,0.10488,0.10606,0.09122,0.05624,0.071,0.058600000000000006,0.0703,0.24686,0.0779,0.09304,0.09828,0.059519999999999997,0.071,0.06882,0.07082,177587.611
94,0.273,0.13240000000000002,0.15382,0.16344,0.060880000000000004,0.05734,0.05206000000000001,0.06118,0.24556,0.11188000000000001,0.1005,0.11686,0.05064,0.08226,0.06638000000000001,0.05114,0.2763,0.09968000000000002,0.1297,0.11992,0.06284000000000001,0.06424,0.050839999999999996,0.0534,0.28242,0.10268,0.12830000000000003,0.12528,0.06388,0.05612,0.049519999999999995,0.05214,0.26566,0.09448,0.11299999999999999,0.11359999999999999,0.05666,0.07094,0.056479999999999995,0.056600000000000004,0.25888,0.08282,0.11300000000000002,0.11052,0.06472,0.06664,0.056380000000000006,0.05134,0.24666000000000002,0.08453999999999999,0.13449999999999998,0.11484000000000001,0.06670000000000001,0.058199999999999995,0.0512,0.064,0.2338,0.07772,0.07704000000000001,0.09168,0.06817999999999999,0.07654,0.0638,0.056920000000000005,0.19968,0.0968,0.1022,0.1121,0.05922000000000001,0.0612,0.05528000000000001,0.06092000000000001,0.20423999999999998,0.10832,0.12023999999999999,0.09836,0.06536,0.06495999999999999,0.07649999999999998,0.0644,0.22206,0.08072,0.09256,0.088,0.05673999999999999,0.07564,0.05958,0.07102,0.25451999999999997,0.07696,0.11576,0.09944,0.05924,0.07488,0.06758,0.06785999999999999,179485.464
95,0.2768400000000001,0.10640000000000001,0.17578000000000002,0.1837,0.05678,0.059399999999999994,0.051019999999999996,0.060219999999999996,0.26286,0.11742,0.10859999999999999,0.12034,0.051680000000000004,0.0803,0.06644,0.051879999999999996,0.26408000000000004,0.10658000000000001,0.12344,0.13028,0.06204,0.06292,0.051280000000000006,0.05444,0.26734,0.10276,0.11920000000000001,0.13654,0.06572,0.05556,0.0496,0.05292,0.26978,0.10244,0.11639999999999999,0.11098000000000001,0.06778,0.0716,0.05652,0.05740000000000001,0.24062,0.08570000000000001,0.13378,0.11512,0.07034,0.05948,0.05598000000000001,0.05332,0.25876,0.09466000000000001,0.13206,0.1099,0.06417999999999999,0.0612,0.0517,0.06546,0.231,0.07964000000000002,0.08598,0.10099999999999998,0.0696,0.08282,0.060919999999999995,0.05554,0.17486,0.11718000000000002,0.10898,0.10646,0.060020000000000004,0.06110000000000001,0.05756,0.05996,0.21446,0.11144000000000001,0.11188000000000001,0.11386,0.06382,0.07150000000000001,0.0783,0.06708,0.23671999999999999,0.07994,0.10593999999999999,0.11862000000000002,0.05733999999999999,0.07714000000000001,0.06126,0.07124,0.27942,0.08348,0.10264,0.10402,0.0607,0.07368,0.07396,0.06831999999999999,181383.22
96,0.30498,0.10552000000000002,0.19504,0.16986,0.057719999999999994,0.06078,0.0511,0.06018,0.23278,0.13346,0.11472,0.12289999999999998,0.05008,0.08158,0.06652,0.053700000000000005,0.27388,0.12118000000000002,0.13713999999999998,0.13609999999999997,0.06398000000000001,0.06448000000000001,0.051680000000000004,0.05334,0.24777999999999997,0.1142,0.13091999999999998,0.13294,0.0688,0.05494,0.04958,0.052779999999999994,0.25736000000000003,0.1038,0.14396,0.1224,0.057479999999999996,0.07452,0.05658,0.057679999999999995,0.27162,0.08838,0.13552,0.10762000000000001,0.06794,0.06942000000000001,0.0578,0.05506,0.25098000000000004,0.10099999999999998,0.13974,0.11190000000000003,0.06532,0.06,0.0521,0.06978,0.23512,0.08038,0.09468,0.09811999999999999,0.06866,0.07958,0.06246,0.05789999999999999,0.20814,0.12061999999999999,0.1338,0.11232000000000002,0.06214000000000001,0.06040000000000001,0.05632,0.06417999999999999,0.16818,0.11402000000000001,0.10844000000000001,0.11272,0.06517999999999999,0.06739999999999999,0.07632000000000001,0.06734,0.18453999999999998,0.09546,0.1109,0.09406,0.05766,0.07719999999999999,0.06345999999999999,0.06832,0.28356,0.09784,0.1109,0.1212,0.06102,0.07316,0.06872,0.06636,183281.065
97,0.3398,0.10733999999999999,0.17684,0.18538000000000002,0.06264,0.06216000000000001,0.051000000000000004,0.0606,0.26582,0.12924,0.11854,0.15208,0.0496,0.09042,0.06699999999999999,0.05294,0.26345999999999997,0.12728,0.14220000000000002,0.14846,0.06602,0.06692,0.05134,0.052980000000000006,0.26999999999999996,0.11576,0.12647999999999998,0.13782,0.06756000000000001,0.05674,0.04964,0.05297999999999999,0.26938,0.1172,0.14185999999999999,0.1343,0.05835999999999999,0.06976,0.056479999999999995,0.058679999999999996,0.26708,0.09621999999999999,0.14420000000000002,0.11561999999999999,0.06702,0.06124,0.056380000000000006,0.05589999999999999,0.25604000000000005,0.11272000000000001,0.15216000000000002,0.11274000000000002,0.06594,0.0576,0.05244,0.07276,0.2041,0.09612000000000001,0.09972,0.12298,0.06874,0.07768,0.06208,0.05722000000000001,0.21817999999999999,0.11685999999999999,0.14944000000000002,0.10868,0.06176,0.06486,0.060219999999999996,0.06523999999999999,0.15433999999999998,0.12109999999999999,0.10864,0.10498,0.06548000000000001,0.06842000000000001,0.07468,0.06604,0.21854,0.08606,0.10300000000000001,0.10969999999999999,0.06074,0.0764,0.062360000000000006,0.07152,0.33964000000000005,0.09444000000000001,0.13026,0.1286,0.06322000000000001,0.07514000000000001,0.07050000000000001,0.06876,185179.04
98,0.40164,0.11987999999999999,0.20152,0.18702000000000002,0.06534,0.06132,0.050859999999999995,0.06085999999999999,0.27974,0.14866,0.13192,0.16140000000000002,0.04975999999999999,0.08312,0.06652,0.052000000000000005,0.29814,0.13776,0.13602,0.15336,0.06364,0.06294,0.0516,0.05288,0.27114,0.1272,0.1331,0.14936,0.06514,0.05602,0.04955999999999999,0.052559999999999996,0.2861,0.12482000000000001,0.14450000000000002,0.12962,0.0603,0.07258,0.056420000000000005,0.05924,0.2956,0.0945,0.14715999999999999,0.12214,0.06444000000000001,0.06063999999999999,0.05788,0.05334,0.26975999999999994,0.11558000000000002,0.15644,0.13554,0.0665,0.056679999999999994,0.051960000000000006,0.07092,0.21656,0.09628,0.10940000000000001,0.13112,0.07118,0.08376,0.061399999999999996,0.05636000000000001,0.21697999999999995,0.14024,0.16284,0.10798,0.05976,0.06308,0.05904,0.06445999999999999,0.17904000000000003,0.11142,0.1193,0.10573999999999999,0.06004,0.06595999999999999,0.06874,0.06546,0.23232,0.09308000000000001,0.10274000000000001,0.09202000000000002,0.058600000000000006,0.07687999999999999,0.06464,0.0746,0.36728000000000005,0.09669999999999998,0.12724000000000002,0.12672,0.06424,0.07628,0.06964,0.06208,187076.808
99,0.44948,0.12083999999999999,0.21198,0.19047999999999998,0.06258,0.06042000000000001,0.051039999999999995,0.061880000000000004,0.30534,0.14323999999999998,0.13255999999999998,0.1528,0.0485,0.08792,0.06716,0.0519,0.29096,0.13679999999999998,0.13856,0.15952000000000002,0.06298000000000001,0.06564,0.05164,0.052759999999999994,0.3049,0.14221999999999999,0.14656,0.14866000000000001,0.06626,0.05785999999999999,0.0496,0.053279999999999994,0.29378000000000004,0.13030000000000003,0.14472,0.1316,0.05876,0.0717,0.05656,0.058899999999999994,0.2851,0.10376,0.14912,0.12231999999999998,0.06664,0.05456,0.0573,0.05188,0.24936000000000003,0.12242000000000001,0.17538,0.12296,0.06742,0.0539,0.051960000000000006,0.0696,0.23186,0.09922,0.09786,0.11902000000000001,0.06532,0.08062,0.06046,0.056979999999999996,0.23024,0.11835999999999999,0.12842,0.11856,0.05948,0.06012000000000001,0.06178,0.0624,0.1899,0.13422,0.13494,0.1079,0.05412,0.0616,0.06545999999999999,0.06286,0.22444000000000003,0.0923,0.11374,0.11861999999999999,0.05882,0.07577999999999999,0.06396,0.07522,0.41269999999999996,0.09842,0.10458,0.11878,0.06499999999999999,0.07704,0.07278,0.06299999999999999,188974.622
100,0.48164000000000007,0.1344,0.21112000000000003,0.19804000000000002,0.06168,0.058140000000000004,0.0511,0.06108,0.31954000000000005,0.13398000000000002,0.14112,0.16014,0.048159999999999994,0.08276,0.0671,0.05179999999999999,0.28304,0.14540000000000003,0.15062000000000003,0.16653999999999997,0.06366000000000001,0.06428,0.05172,0.0528,0.27665999999999996,0.15209999999999999,0.15052000000000001,0.16283999999999998,0.0656,0.058640000000000005,0.049659999999999996,0.05392,0.29312,0.14522,0.14730000000000004,0.13935999999999998,0.056440000000000004,0.07354000000000001,0.05658,0.05996,0.29678,0.10314000000000001,0.17442,0.13832,0.06566000000000001,0.05766,0.057420000000000006,0.05442,0.28858,0.11932000000000001,0.17044,0.11748,0.06998,0.05494,0.05169999999999999,0.07026,0.24472,0.1044,0.09284,0.11596,0.0654,0.08426,0.05828,0.05856,0.23164,0.13318000000000002,0.11750000000000001,0.15753999999999999,0.06124,0.059019999999999996,0.060419999999999995,0.06226,0.2237,0.12778,0.13508,0.10233999999999999,0.06026,0.062119999999999995,0.06624,0.06856000000000001,0.21975999999999996,0.10306,0.13328,0.11192000000000002,0.061560000000000004,0.07504000000000001,0.06798000000000001,0.07202,0.45275999999999994,0.10977999999999999,0.11072,0.12714,0.06455999999999999,0.07426,0.07172,0.062419999999999996,190872.517
101,0.54474,0.14234,0.21776,0.23485999999999999,0.05996,0.06026,0.05132,0.06233999999999999,0.32774000000000003,0.14745999999999998,0.15536,0.16551999999999997,0.048,0.08246,0.06698,0.051859999999999996,0.30851999999999996,0.15758,0.15478,0.16224,0.061739999999999996,0.06498000000000001,0.05126000000000001,0.053239999999999996,0.33386,0.15975999999999999,0.15076,0.17262,0.06348000000000001,0.05816,0.049859999999999995,0.05282,0.34032,0.14533999999999997,0.15294000000000002,0.15292,0.056080000000000005,0.07338,0.057120000000000004,0.05911999999999999,0.27858,0.1131,0.16978,0.15766,0.06704,0.058019999999999995,0.05746,0.05122,0.31,0.11579999999999999,0.16014,0.15236,0.07146,0.06216000000000001,0.05284,0.06899999999999999,0.25504,0.10742,0.11276,0.12608,0.06706000000000001,0.08122,0.05436,0.06237999999999999,0.25626,0.13744,0.14176000000000002,0.1277,0.057440000000000005,0.057640000000000004,0.06112000000000001,0.06436,0.21627999999999997,0.12811999999999998,0.13812000000000002,0.12247999999999999,0.058399999999999994,0.06512,0.06828,0.06368,0.25156,0.10310000000000001,0.1179,0.10554000000000001,0.059179999999999996,0.07672,0.06344,0.07034,0.5099,0.11850000000000001,0.13118000000000002,0.13782,0.06520000000000001,0.07838,0.07434,0.0622,192770.146
102,0.53154,0.15052000000000001,0.22402000000000002,0.23645999999999998,0.05876,0.05806,0.0513,0.062040000000000005,0.35168000000000005,0.15306000000000003,0.16366,0.16094000000000003,0.049980000000000004,0.0803,0.06670000000000001,0.051280000000000006,0.34292,0.16648,0.164,0.17534,0.06258,0.06504000000000001,0.05086,0.052480000000000006,0.37498,0.16188,0.16770000000000002,0.18306,0.06602,0.06164000000000001,0.050019999999999995,0.052700000000000004,0.3504,0.16340000000000002,0.18436,0.17506,0.05996,0.07006,0.057479999999999996,0.05756,0.34054,0.12691999999999998,0.16474,0.15868,0.06776,0.06342,0.057179999999999995,0.050960000000000005,0.34936,0.13652,0.19974,0.15644,0.07017999999999999,0.06128,0.05188,0.06822,0.25218,0.1123,0.137,0.14418,0.06549999999999999,0.08268,0.05397999999999999,0.0626,0.27449999999999997,0.1292,0.19083999999999998,0.13368,0.05978,0.057539999999999994,0.062060000000000004,0.06168,0.25276,0.11991999999999998,0.13377999999999998,0.12152,0.06318,0.06484000000000001,0.06772,0.06744,0.30044,0.10196000000000001,0.11077999999999999,0.13558,0.06352,0.07464,0.06595999999999999,0.0711,0.53264,0.12436,0.12436000000000003,0.13620000000000002,0.06624000000000001,0.07536000000000001,0.0718,0.0648,194667.716
103,0.55592,0.16976000000000002,0.24208,0.23869999999999997,0.05478000000000001,0.0563,0.05118,0.062259999999999996,0.438,0.15384,0.16206,0.18502,0.04896,0.07844,0.06666,0.051859999999999996,0.37698,0.16758,0.18197999999999998,0.19555999999999998,0.059820000000000005,0.06403999999999999,0.050839999999999996,0.05245999999999999,0.37178,0.1806,0.18526,0.16648000000000002,0.06278,0.058579999999999986,0.0499,0.05436,0.43061999999999995,0.15562,0.16077999999999998,0.17276,0.05932,0.06966000000000001,0.05689999999999999,0.0586,0.38882,0.12502,0.18297999999999998,0.14792,0.07044,0.062380000000000005,0.057620000000000005,0.0505,0.36679999999999996,0.13894,0.19202,0.16388,0.07482,0.06254000000000001,0.0522,0.06646,0.24078,0.1173,0.11376,0.15173999999999999,0.06692000000000001,0.08112,0.056179999999999994,0.06354,0.32267999999999997,0.15106,0.162,0.14844000000000002,0.06063999999999999,0.06426,0.06177999999999999,0.061020000000000005,0.28393999999999997,0.14276,0.13406,0.12754,0.060300000000000006,0.06632,0.06674000000000001,0.06462,0.3233,0.11600000000000002,0.12542,0.11910000000000001,0.0586,0.07298,0.06584,0.07438,0.53742,0.1378,0.12079999999999999,0.14764,0.06702,0.07122,0.07302,0.06526,196565.508
104,0.5981400000000001,0.17431999999999997,0.25576,0.25189999999999996,0.05562,0.057640000000000004,0.051280000000000006,0.06305999999999999,0.46591999999999995,0.16502,0.17623999999999998,0.21358000000000002,0.0529,0.08122,0.06648000000000001,0.0548,0.41542,0.181,0.18672,0.20093999999999998,0.06018,0.0631,0.050760000000000007,0.05195999999999999,0.39598,0.1807,0.19178,0.21158000000000002,0.06384000000000001,0.0596,0.04989999999999999,0.05394,0.45077999999999996,0.18356,0.18024,0.1867,0.059179999999999996,0.07072,0.05728,0.057100000000000005,0.42442,0.1364,0.20162,0.14868,0.0673,0.06742000000000001,0.05752,0.05075999999999999,0.4173,0.14226,0.18604,0.15997999999999998,0.07118,0.05982,0.05264,0.06561999999999998,0.24523999999999999,0.12356,0.12196000000000003,0.14116,0.0676,0.0801,0.05516000000000001,0.0623,0.36006,0.17772,0.14486000000000002,0.1647,0.059120000000000006,0.061860000000000005,0.06228,0.060919999999999995,0.29566000000000003,0.14648,0.1581,0.15760000000000002,0.06402,0.06290000000000001,0.06412,0.05906,0.38798,0.13424,0.12724000000000002,0.1427,0.05956,0.07098000000000002,0.06394,0.07202,0.55768,0.1393,0.13696,0.17536000000000002,0.06573999999999999,0.06761999999999999,0.07220000000000001,0.06586,198463.333
105,0.62708,0.17714000000000002,0.25298,0.25764,0.05850000000000001,0.0596,0.052099999999999994,0.06422,0.49374,0.1769,0.16753999999999997,0.20357999999999996,0.05244,0.0819,0.06702,0.05482,0.4755599999999999,0.18892,0.19436,0.2198,0.06146,0.06372,0.051140000000000005,0.05236,0.44078,0.17288,0.18763999999999997,0.20508,0.06756,0.061739999999999996,0.04995999999999999,0.05462,0.47802000000000006,0.16586,0.19084,0.20069999999999996,0.06208,0.07114,0.057519999999999995,0.05689999999999999,0.42774,0.14658,0.18356,0.1622,0.06881999999999999,0.07026,0.05508,0.05092,0.44946,0.14572000000000002,0.21427999999999997,0.18749999999999997,0.0741,0.06062000000000001,0.05432,0.06455999999999999,0.29690000000000005,0.13202,0.13502,0.1595,0.06999999999999999,0.07742,0.0571,0.061959999999999994,0.40106,0.13054,0.14348,0.16846,0.05858,0.06416,0.06248,0.06011999999999999,0.3472,0.14143999999999998,0.15194000000000002,0.15826,0.06636,0.06758,0.06534,0.06013999999999999,0.45492,0.11669999999999998,0.1279,0.15564,0.05882,0.07043999999999999,0.06732,0.06572,0.56374,0.1617,0.17866,0.1671,0.06548000000000001,0.06888,0.07868,0.06944,200361.056
106,0.6142399999999999,0.21061999999999997,0.24038000000000004,0.23428,0.06326,0.05776,0.05182,0.06322,0.5074600000000001,0.2016,0.18946000000000002,0.21280000000000002,0.05506,0.081,0.06654,0.05466,0.5058200000000002,0.1891,0.21479999999999996,0.2071,0.062240000000000004,0.06806000000000001,0.05106000000000001,0.05252,0.4822,0.20469999999999997,0.19984000000000002,0.23406000000000002,0.06358,0.061560000000000004,0.049920000000000006,0.05388,0.48597999999999997,0.21051999999999998,0.20446,0.20526,0.0676,0.06839999999999999,0.05722000000000001,0.05586,0.46746,0.13888,0.16926,0.18908,0.06599999999999999,0.06235999999999999,0.05304,0.053739999999999996,0.47867999999999994,0.15564,0.22820000000000001,0.17704,0.07258,0.061439999999999995,0.05317999999999999,0.06606,0.32576,0.11654,0.15824000000000002,0.17268,0.06642,0.0791,0.057039999999999993,0.065,0.42744,0.17362000000000002,0.17051999999999998,0.16074000000000002,0.06074,0.05804,0.06228,0.05858,0.37576,0.13233999999999999,0.17795999999999998,0.16050000000000003,0.06276,0.06670000000000001,0.06544,0.05802,0.4454000000000001,0.11654,0.14809999999999998,0.12722,0.0595,0.07114000000000001,0.06392,0.06558,0.55644,0.15038,0.18615999999999996,0.20503999999999997,0.0661,0.07132000000000001,0.07538,0.06698000000000001,202258.934
107,0.5992599999999999,0.21556000000000003,0.2601,0.25915999999999995,0.05566,0.061160000000000006,0.0523,0.06355999999999999,0.5115999999999999,0.1854,0.19606,0.22115999999999997,0.05451999999999999,0.08349999999999999,0.06742000000000001,0.05322,0.47768,0.2012,0.20728,0.21248,0.0629,0.061959999999999994,0.05172,0.052000000000000005,0.47314000000000006,0.20888,0.22527999999999998,0.21596,0.059699999999999996,0.05836,0.05038,0.055420000000000004,0.52414,0.19472,0.20066,0.19858,0.05735999999999999,0.0673,0.056979999999999996,0.056400000000000006,0.47686,0.17715999999999998,0.16060000000000002,0.18806,0.06870000000000001,0.06258,0.05349999999999999,0.052039999999999996,0.49694000000000005,0.16324,0.17773999999999998,0.19308,0.07083999999999999,0.06182,0.05474,0.0651,0.35103999999999996,0.13208000000000003,0.16712,0.19666,0.06576000000000001,0.07966,0.05724,0.06117999999999999,0.47291999999999995,0.16902,0.16472000000000003,0.16562000000000002,0.060899999999999996,0.05874,0.059899999999999995,0.0612,0.41756000000000004,0.158,0.16031999999999996,0.13738,0.06222,0.06434,0.0669,0.059840000000000004,0.47938000000000003,0.14124,0.14717999999999998,0.1409,0.057539999999999994,0.06914000000000001,0.07032,0.06734,0.55846,0.16038000000000002,0.18508,0.21790000000000004,0.05983999999999999,0.0732,0.08034,0.07058,204156.969
108,0.61324,0.21080000000000002,0.28684,0.26664000000000004,0.05736,0.05534,0.05226000000000001,0.0641,0.54208,0.18908,0.19885999999999998,0.2124,0.055220000000000005,0.08148,0.06641999999999999,0.05286,0.547,0.19515999999999997,0.20222,0.22502,0.06177999999999999,0.05616,0.05112000000000001,0.05252,0.52616,0.22016000000000005,0.21863999999999995,0.24561999999999995,0.05891999999999999,0.05798,0.05022,0.05494,0.54256,0.20903999999999998,0.20539999999999997,0.20916,0.05913999999999999,0.06568,0.05734,0.05634,0.5212600000000001,0.18283999999999997,0.19324000000000002,0.1911,0.06972,0.0636,0.0534,0.05568000000000001,0.52412,0.1695,0.17232,0.18804,0.06964000000000001,0.061660000000000006,0.05488,0.06568,0.36494,0.13620000000000002,0.178,0.18252000000000002,0.06816,0.07787999999999999,0.05796,0.06436,0.48888,0.16607999999999998,0.19274000000000002,0.18124,0.060840000000000005,0.06185999999999999,0.0616,0.06083999999999999,0.47082000000000007,0.1649,0.15858,0.15202,0.06222000000000001,0.06168,0.06842,0.06412,0.50206,0.14504,0.15384,0.16507999999999998,0.056459999999999996,0.0708,0.06862,0.06734,0.5496000000000001,0.19684000000000001,0.20800000000000002,0.21766000000000002,0.0622,0.07386,0.0724,0.07076,206054.665
