cycle_n,time_s,CO2 %,O2 %,CCMB1GFP,CCMB1 lsPrk,CCMB1 prk2021,CCMB1 K194M,bwGFP,CAfree GFP,drpi GFP,drpi lsPrk,CCMB1GFP,CCMB1 lsPrk,CCMB1 prk2021,CCMB1 K194M,bwGFP,CAfree GFP,drpi GFP,drpi lsPrk,CCMB1GFP,CCMB1 lsPrk,CCMB1 prk2021,CCMB1 K194M,bwGFP,CAfree GFP,drpi GFP,drpi lsPrk,CCMB1GFP,CCMB1 lsPrk,CCMB1 prk2021,CCMB1 K194M,bwGFP,CAfree GFP,drpi GFP,drpi lsPrk,CCMB1GFP,CCMB1 lsPrk,CCMB1 prk2021,CCMB1 K194M,bwGFP,CAfree GFP,drpi GFP,drpi lsPrk,CCMB1GFP,CCMB1 lsPrk,CCMB1 prk2021,CCMB1 K194M,bwGFP,CAfree GFP,drpi GFP,drpi lsPrk,CCMB1GFP + aTc,CCMB1 lsPrk + aTc,CCMB1 prk2021 + aTc,CCMB1 K194M + aTc,bwGFP + aTc,CAfree GFP + aTc,drpi GFP + aTc,drpi lsPrk + aTc,CCMB1GFP + aTc,CCMB1 lsPrk + aTc,CCMB1 prk2021 + aTc,CCMB1 K194M + aTc,bwGFP + aTc,CAfree GFP + aTc,drpi GFP + aTc,drpi lsPrk + aTc,CCMB1GFP + aTc,CCMB1 lsPrk + aTc,CCMB1 prk2021 + aTc,CCMB1 K194M + aTc,bwGFP + aTc,CAfree GFP + aTc,drpi GFP + aTc,drpi lsPrk + aTc,CCMB1GFP + aTc,CCMB1 lsPrk + aTc,CCMB1 prk2021 + aTc,CCMB1 K194M + aTc,bwGFP + aTc,CAfree GFP + aTc,drpi GFP + aTc,drpi lsPrk + aTc,CCMB1GFP + aTc,CCMB1 lsPrk + aTc,CCMB1 prk2021 + aTc,CCMB1 K194M + aTc,bwGFP + aTc,CAfree GFP + aTc,drpi GFP + aTc,drpi lsPrk + aTc,CCMB1GFP + aTc,CCMB1 lsPrk + aTc,CCMB1 prk2021 + aTc,CCMB1 K194M + aTc,bwGFP + aTc,CAfree GFP + aTc,drpi GFP + aTc,drpi lsPrk + aTc
77,136953.618,5.0,19.633333333333326,0.04502222222222221,0.04985555555555558,0.09295555555555556,0.04592222222222218,1.060544444444444,0.9521777777777781,0.09133333333333331,0.04902222222222222,0.04494444444444442,0.050977777777777795,0.0468,0.046122222222222224,1.0657666666666676,0.8806000000000002,0.04763333333333331,0.04947777777777771,0.04488888888888889,0.05147777777777774,0.047099999999999975,0.046844444444444445,1.0023777777777767,0.8671444444444444,0.0481666666666666,0.04989999999999997,0.045111111111111074,0.049555555555555554,0.04757777777777775,0.0468,1.1135666666666664,0.8918777777777774,0.04842222222222219,0.04937777777777772,0.0447111111111111,0.05107777777777776,0.04686666666666667,0.04612222222222223,1.0546444444444438,0.883222222222222,0.048933333333333294,0.0496222222222222,0.04438888888888881,0.051133333333333336,0.04521111111111109,0.04518888888888888,1.252588888888889,0.9171333333333331,0.047666666666666635,0.0491222222222222,0.044411111111111075,0.24165555555555543,0.04655555555555555,0.04462222222222222,1.2573777777777773,1.0487777777777774,0.047111111111111055,0.1782888888888888,0.04482222222222218,0.24306666666666663,0.04733333333333334,0.04617777777777776,1.2196777777777787,0.9958888888888886,0.04830000000000001,0.15390000000000012,0.045044444444444436,0.2413222222222224,0.04652222222222221,0.04616666666666666,1.237555555555556,0.9493444444444444,0.04823333333333334,0.1631555555555555,0.045344444444444444,0.2482222222222222,0.04738888888888886,0.04610000000000003,1.1872333333333331,0.9036555555555549,0.04808888888888888,0.1809555555555553,0.04471111111111107,0.23406666666666676,0.060811111111111094,0.17679999999999996,1.1836111111111105,0.9509555555555552,0.08337777777777777,0.15683333333333324,0.04468888888888887,0.2565444444444443,0.04973333333333332,0.1720333333333333,1.4348222222222213,1.107666666666666,0.04732222222222219,0.12483333333333331
78,138753.531,4.977777777777778,19.644444444444435,0.04501111111111109,0.05014444444444447,0.08966666666666666,0.04591111111111107,1.0661777777777772,0.9752888888888892,0.0868111111111111,0.049055555555555554,0.04494444444444442,0.05135555555555557,0.04676666666666666,0.04611111111111111,1.0693333333333346,0.8816333333333334,0.047644444444444434,0.04952222222222216,0.04487777777777777,0.051911111111111075,0.047099999999999975,0.04682222222222223,1.0011111111111102,0.8555999999999999,0.048188888888888816,0.04989999999999997,0.04512222222222218,0.049688888888888894,0.047588888888888854,0.04677777777777778,1.107044444444444,0.9002999999999997,0.04839999999999997,0.049399999999999944,0.04469999999999999,0.051411111111111095,0.04686666666666667,0.04614444444444445,1.0623222222222217,0.9186555555555554,0.048933333333333294,0.04963333333333331,0.04441111111111103,0.05153333333333334,0.04519999999999998,0.04521111111111111,1.2502888888888888,0.9153444444444442,0.047666666666666635,0.049144444444444414,0.0444333333333333,0.23954444444444434,0.04655555555555555,0.04463333333333333,1.2502111111111107,1.0455111111111108,0.04712222222222217,0.17846666666666658,0.04482222222222218,0.24231111111111106,0.04735555555555556,0.046199999999999984,1.210511111111112,0.9847444444444443,0.04828888888888889,0.15532222222222233,0.045066666666666665,0.24246666666666683,0.04652222222222221,0.046155555555555554,1.2327222222222227,0.9297666666666667,0.04826666666666668,0.16498888888888882,0.045366666666666666,0.24982222222222217,0.04738888888888886,0.04610000000000003,1.1748666666666663,0.8987555555555549,0.048088888888888875,0.1831999999999997,0.0447333333333333,0.2327000000000001,0.06336666666666665,0.1767333333333333,1.173855555555555,0.951144444444444,0.08846666666666665,0.15685555555555544,0.04467777777777776,0.25795555555555544,0.0500222222222222,0.17535555555555551,1.4434777777777767,1.1252111111111105,0.047333333333333304,0.12334444444444444
79,140553.47,4.6000000000000005,19.78888888888888,0.04501111111111109,0.05047777777777781,0.08904444444444443,0.04592222222222218,1.0712333333333328,1.0013444444444448,0.08642222222222222,0.0490888888888889,0.044933333333333304,0.051755555555555575,0.04674444444444443,0.046122222222222224,1.0721444444444457,0.8839777777777779,0.04763333333333333,0.04958888888888883,0.044866666666666666,0.05233333333333331,0.047099999999999975,0.04682222222222223,1.002599999999999,0.8510444444444443,0.04819999999999993,0.04991111111111108,0.045133333333333296,0.04978888888888889,0.04759999999999997,0.04676666666666667,1.1006999999999998,0.9052444444444441,0.04842222222222219,0.049388888888888836,0.04469999999999999,0.051755555555555534,0.04686666666666667,0.04614444444444445,1.0736333333333326,0.9563888888888887,0.048933333333333294,0.04966666666666664,0.04443333333333325,0.05191111111111112,0.04519999999999998,0.04521111111111111,1.2490444444444442,0.917411111111111,0.04768888888888886,0.049144444444444414,0.04446666666666663,0.23981111111111098,0.04657777777777778,0.04462222222222222,1.2431444444444442,1.0426,0.04709999999999995,0.17808888888888882,0.04482222222222218,0.24342222222222218,0.04736666666666667,0.0462222222222222,1.2012111111111121,0.9723777777777776,0.048277777777777774,0.156888888888889,0.04506666666666665,0.24528888888888908,0.04652222222222221,0.04613333333333333,1.2283333333333337,0.9140222222222224,0.0482888888888889,0.16654444444444438,0.045399999999999996,0.2527777777777777,0.04739999999999997,0.04611111111111114,1.161611111111111,0.9014777777777772,0.04808888888888887,0.18163333333333306,0.04474444444444441,0.23324444444444456,0.0663111111111111,0.17665555555555554,1.1420999999999994,0.9506555555555551,0.09365555555555555,0.15625555555555545,0.04469999999999998,0.25577777777777766,0.050355555555555535,0.17737777777777775,1.4483222222222212,1.1422555555555547,0.047333333333333304,0.12100000000000001
80,142353.373,3.866666666666667,20.055555555555546,0.04502222222222221,0.05084444444444447,0.08716666666666666,0.04592222222222218,1.075266666666666,1.0304333333333338,0.08656666666666667,0.049100000000000005,0.04494444444444442,0.05216666666666669,0.04675555555555554,0.046122222222222224,1.0704222222222235,0.8850666666666668,0.047599999999999996,0.04964444444444439,0.04487777777777777,0.05273333333333332,0.047099999999999975,0.04682222222222223,1.0046333333333326,0.8539555555555555,0.04819999999999993,0.04994444444444441,0.045111111111111074,0.04986666666666667,0.047588888888888854,0.04677777777777778,1.0936444444444442,0.9087666666666663,0.04845555555555552,0.04937777777777772,0.04468888888888888,0.05208888888888887,0.046877777777777775,0.04615555555555556,1.0836333333333323,0.988611111111111,0.0489444444444444,0.04968888888888886,0.04441111111111103,0.052244444444444454,0.04519999999999998,0.04522222222222222,1.2477777777777774,0.9242555555555554,0.04771111111111107,0.04915555555555553,0.044477777777777734,0.24147777777777765,0.046577777777777774,0.04461111111111111,1.235944444444444,1.0408111111111111,0.047077777777777725,0.17737777777777772,0.04483333333333329,0.2454666666666666,0.04736666666666667,0.046233333333333314,1.1914777777777787,0.961622222222222,0.04826666666666665,0.15890000000000012,0.04508888888888888,0.2488666666666669,0.04654444444444442,0.046122222222222224,1.223544444444445,0.9015111111111113,0.04830000000000001,0.16734444444444438,0.04542222222222222,0.25571111111111106,0.04739999999999997,0.04612222222222225,1.1463666666666663,0.9133111111111106,0.048122222222222205,0.17944444444444418,0.04474444444444441,0.23486666666666678,0.06923333333333333,0.17786666666666665,1.093955555555555,0.9502999999999996,0.0980111111111111,0.1550888888888888,0.04469999999999998,0.25162222222222214,0.05068888888888887,0.17828888888888886,1.451022222222221,1.1536333333333324,0.04734444444444441,0.11836666666666669
81,144153.306,2.822222222222223,20.433333333333326,0.04504444444444442,0.051122222222222256,0.09007777777777777,0.045955555555555506,1.0801111111111104,1.0556444444444448,0.09316666666666666,0.04912222222222223,0.044955555555555526,0.05248888888888891,0.04679999999999999,0.04614444444444444,1.0662000000000011,0.8828888888888891,0.047588888888888875,0.04971111111111106,0.04487777777777777,0.05305555555555554,0.047099999999999975,0.046844444444444445,1.0083444444444438,0.858111111111111,0.048211111111111045,0.04996666666666663,0.04508888888888885,0.04992222222222222,0.04757777777777775,0.0468,1.0860888888888887,0.9114111111111107,0.04848888888888885,0.04937777777777772,0.04467777777777777,0.05237777777777775,0.04688888888888889,0.04614444444444445,1.0904888888888877,1.006411111111111,0.048966666666666624,0.049699999999999966,0.04438888888888881,0.0524888888888889,0.04519999999999998,0.0452111111111111,1.2449888888888887,0.9349888888888889,0.047733333333333294,0.04915555555555553,0.04446666666666663,0.24303333333333318,0.04657777777777777,0.0446,1.2271999999999996,1.0396888888888889,0.04708888888888884,0.17639999999999992,0.04482222222222218,0.2476111111111111,0.047377777777777776,0.0462222222222222,1.1805555555555565,0.9549888888888886,0.048277777777777774,0.160588888888889,0.04506666666666665,0.25137777777777803,0.04654444444444442,0.04613333333333333,1.217177777777778,0.8947555555555557,0.04830000000000001,0.1671444444444444,0.04544444444444443,0.2575444444444444,0.04741111111111108,0.04614444444444447,1.1243999999999996,0.9308555555555551,0.048144444444444434,0.17651111111111087,0.04473333333333329,0.23684444444444455,0.0717,0.1785111111111111,1.0350222222222216,0.9489222222222219,0.10099999999999999,0.15535555555555547,0.04471111111111109,0.246311111111111,0.05095555555555554,0.17852222222222217,1.4502777777777769,1.1561555555555545,0.04736666666666663,0.11625555555555557
82,145953.221,2.133333333333334,20.677777777777766,0.045055555555555536,0.05123333333333336,0.09206666666666667,0.04596666666666662,1.0879444444444435,1.0751555555555559,0.09308888888888887,0.04914444444444444,0.044955555555555526,0.05266666666666669,0.04684444444444444,0.04614444444444444,1.0605444444444456,0.8782666666666669,0.047577777777777754,0.049733333333333275,0.04487777777777777,0.05328888888888888,0.047099999999999975,0.046844444444444445,1.0123222222222217,0.8582111111111111,0.04821111111111106,0.04999999999999996,0.04506666666666664,0.04994444444444444,0.04756666666666664,0.046822222222222216,1.0777888888888885,0.9110444444444442,0.04848888888888885,0.049399999999999944,0.04466666666666666,0.052533333333333314,0.0469,0.04614444444444445,1.0918888888888878,1.006711111111111,0.04897777777777773,0.049699999999999966,0.04436666666666659,0.05264444444444446,0.04519999999999998,0.0452111111111111,1.2400666666666667,0.9454666666666666,0.04771111111111107,0.049177777777777744,0.0444333333333333,0.24359999999999984,0.04655555555555554,0.0446,1.216944444444444,1.0357111111111112,0.047111111111111055,0.17515555555555548,0.04482222222222218,0.24819999999999998,0.047377777777777776,0.04621111111111109,1.1675666666666675,0.9476444444444442,0.048277777777777774,0.16222222222222235,0.04505555555555555,0.25172222222222246,0.04654444444444442,0.04616666666666666,1.2095555555555555,0.8893111111111113,0.04830000000000001,0.16657777777777774,0.04544444444444443,0.25733333333333336,0.04742222222222219,0.04614444444444447,1.0910333333333329,0.9474333333333328,0.04816666666666666,0.17456666666666643,0.04473333333333329,0.23802222222222233,0.07325555555555556,0.1773888888888889,0.9782777777777771,0.9436666666666662,0.10195555555555556,0.1566777777777777,0.04467777777777776,0.2437222222222221,0.0511111111111111,0.18023333333333327,1.4462999999999988,1.1522555555555545,0.04739999999999996,0.11494444444444446
83,147753.139,1.8000000000000007,20.799999999999986,0.045066666666666644,0.0511777777777778,0.09468888888888888,0.04597777777777773,1.1006111111111103,1.0882333333333336,0.09111111111111109,0.049166666666666664,0.044933333333333304,0.052677777777777796,0.04684444444444444,0.046155555555555554,1.0542666666666678,0.8741333333333335,0.04759999999999998,0.04974444444444439,0.04485555555555556,0.053366666666666646,0.04708888888888887,0.046844444444444445,1.015244444444444,0.8539666666666667,0.048211111111111066,0.05001111111111107,0.045077777777777744,0.04989999999999999,0.04757777777777775,0.04683333333333333,1.0684999999999996,0.9066666666666664,0.04846666666666663,0.049422222222222166,0.04467777777777777,0.05254444444444443,0.04688888888888889,0.04612222222222223,1.0878999999999992,0.9966444444444443,0.048966666666666624,0.049699999999999966,0.044377777777777704,0.05270000000000002,0.04519999999999998,0.04519999999999999,1.2328777777777777,0.9570777777777777,0.04767777777777774,0.04918888888888886,0.044411111111111075,0.24298888888888873,0.04654444444444444,0.0446,1.2044777777777773,1.028488888888889,0.04712222222222217,0.17346666666666657,0.04483333333333329,0.24787777777777775,0.047377777777777776,0.046199999999999984,1.1497000000000008,0.9400111111111108,0.048277777777777774,0.1634444444444446,0.045033333333333335,0.2505888888888892,0.04652222222222221,0.046188888888888883,1.2008999999999999,0.8866111111111113,0.04830000000000001,0.16585555555555553,0.045433333333333326,0.25616666666666665,0.04742222222222219,0.04614444444444447,1.0463111111111107,0.9615999999999995,0.048155555555555556,0.17209999999999978,0.044722222222222184,0.23855555555555563,0.07411111111111111,0.1746444444444444,0.9338444444444439,0.9376666666666663,0.10204444444444444,0.1591666666666666,0.04466666666666665,0.24381111111111098,0.051177777777777766,0.18331111111111106,1.4400888888888874,1.1374777777777767,0.04742222222222218,0.11435555555555559
84,149553.069,1.8000000000000007,20.799999999999986,0.045055555555555536,0.051066666666666684,0.09578888888888887,0.0459555555555555,1.1210111111111105,1.0918555555555558,0.0881333333333333,0.049155555555555557,0.0449222222222222,0.052633333333333344,0.0468111111111111,0.04614444444444444,1.0457333333333345,0.872377777777778,0.047611111111111104,0.04972222222222216,0.04485555555555556,0.053311111111111094,0.04707777777777775,0.04683333333333334,1.0143333333333329,0.8462111111111111,0.04819999999999996,0.05001111111111107,0.04508888888888885,0.049811111111111105,0.047588888888888854,0.046822222222222216,1.0574777777777777,0.8963666666666664,0.04845555555555552,0.04944444444444438,0.04468888888888888,0.05249999999999999,0.046877777777777775,0.04612222222222223,1.0770888888888879,0.9818222222222222,0.04895555555555551,0.049699999999999966,0.04438888888888881,0.052700000000000025,0.04519999999999998,0.04519999999999999,1.2238111111111112,0.9681444444444444,0.047633333333333305,0.049199999999999966,0.044411111111111075,0.24167777777777763,0.046522222222222215,0.04461111111111111,1.190833333333333,1.0158333333333334,0.04709999999999995,0.17164444444444435,0.04486666666666662,0.2465666666666666,0.04735555555555556,0.04621111111111109,1.1240777777777788,0.9302888888888887,0.04826666666666665,0.1647777777777779,0.045055555555555564,0.24876666666666702,0.04651111111111109,0.04619999999999999,1.188811111111111,0.8819111111111114,0.0482888888888889,0.1655333333333333,0.045399999999999996,0.25426666666666664,0.04739999999999997,0.04613333333333336,0.9968555555555554,0.9698333333333328,0.048133333333333334,0.16969999999999977,0.04471111111111107,0.2384333333333334,0.07441111111111111,0.17213333333333328,0.9173111111111106,0.9327666666666663,0.1010222222222222,0.1597666666666666,0.04465555555555554,0.24558888888888877,0.051188888888888874,0.18639999999999998,1.4277444444444427,1.1134444444444431,0.0474444444444444,0.1134777777777778
85,151353.004,1.8000000000000007,20.799999999999986,0.045033333333333314,0.05095555555555558,0.09402222222222222,0.0459555555555555,1.1450111111111103,1.0897111111111115,0.08957777777777776,0.049155555555555557,0.044933333333333304,0.0525888888888889,0.04677777777777776,0.046155555555555554,1.0346333333333346,0.871177777777778,0.04764444444444444,0.04972222222222217,0.04485555555555556,0.05314444444444443,0.047066666666666646,0.04683333333333334,1.0109555555555547,0.8364777777777778,0.04819999999999996,0.04999999999999996,0.045099999999999967,0.04969999999999999,0.04759999999999997,0.04681111111111111,1.0453000000000001,0.8831333333333332,0.04846666666666663,0.04944444444444438,0.04469999999999999,0.05247777777777777,0.04686666666666667,0.04612222222222223,1.0612777777777769,0.9662333333333332,0.048966666666666624,0.049699999999999966,0.04441111111111103,0.05263333333333336,0.04519999999999998,0.04518888888888888,1.2128777777777777,0.9798777777777777,0.04761111111111108,0.049199999999999966,0.04442222222222219,0.2400777777777776,0.04652222222222222,0.04461111111111111,1.1757666666666662,0.9970555555555558,0.04708888888888884,0.16968888888888878,0.04487777777777773,0.24518888888888882,0.047344444444444446,0.04621111111111109,1.0904333333333345,0.9220333333333333,0.048277777777777774,0.16562222222222234,0.04507777777777778,0.24691111111111144,0.046499999999999986,0.04619999999999999,1.1686444444444444,0.8759666666666669,0.04827777777777779,0.16486666666666663,0.045377777777777774,0.25214444444444434,0.04737777777777775,0.04614444444444447,0.953,0.9692111111111106,0.048122222222222226,0.16746666666666646,0.04471111111111108,0.2379111111111112,0.0743888888888889,0.17031111111111105,0.9339222222222215,0.9291222222222218,0.10012222222222218,0.16062222222222214,0.04466666666666665,0.2454999999999999,0.051155555555555544,0.18868888888888888,1.4064777777777762,1.0771999999999986,0.0474444444444444,0.11241111111111114
86,153152.905,1.8000000000000007,20.799999999999986,0.04502222222222221,0.0508777777777778,0.09375555555555555,0.04596666666666661,1.1717111111111105,1.079766666666667,0.09146666666666665,0.049166666666666664,0.044966666666666634,0.05255555555555557,0.04675555555555554,0.046155555555555554,1.0278222222222235,0.8744444444444447,0.047655555555555555,0.0497444444444444,0.04487777777777777,0.05297777777777776,0.04707777777777775,0.046844444444444445,1.009566666666666,0.8290444444444445,0.04819999999999996,0.05001111111111107,0.045099999999999967,0.049599999999999984,0.047588888888888854,0.0468,1.0331000000000001,0.8718888888888888,0.04851111111111108,0.0494666666666666,0.04469999999999999,0.052488888888888884,0.04686666666666667,0.04613333333333334,1.0463777777777767,0.9517777777777776,0.04899999999999995,0.04968888888888886,0.04442222222222214,0.05254444444444447,0.04521111111111109,0.04517777777777777,1.202022222222222,0.990122222222222,0.04761111111111108,0.049199999999999966,0.0444333333333333,0.23834444444444425,0.04652222222222222,0.04461111111111111,1.1580555555555552,0.9726000000000002,0.04708888888888884,0.16807777777777766,0.04487777777777773,0.2435666666666666,0.04733333333333334,0.0462222222222222,1.05218888888889,0.9192555555555555,0.0483,0.16628888888888896,0.0451,0.2448555555555559,0.04651111111111109,0.04619999999999999,1.1371222222222221,0.8709666666666669,0.04826666666666668,0.1641111111111111,0.045377777777777774,0.24981111111111098,0.04737777777777775,0.04616666666666669,0.9222555555555556,0.9646666666666661,0.048122222222222226,0.16557777777777757,0.04473333333333331,0.2372777777777779,0.07410000000000001,0.16849999999999996,0.9867444444444436,0.9299555555555551,0.09888888888888885,0.16069999999999993,0.04467777777777776,0.242911111111111,0.051122222222222215,0.18856666666666666,1.376466666666665,1.035455555555554,0.04745555555555551,0.11098888888888891
87,154952.834,1.8000000000000007,20.799999999999986,0.04502222222222221,0.05078888888888891,0.09413333333333335,0.04597777777777773,1.1932999999999991,1.0678222222222225,0.08947777777777778,0.049188888888888886,0.04497777777777775,0.05247777777777779,0.04674444444444443,0.04616666666666666,1.0304333333333346,0.8838111111111112,0.04766666666666666,0.049766666666666626,0.04488888888888889,0.052833333333333315,0.04708888888888887,0.046844444444444445,1.0162999999999995,0.8292777777777779,0.04818888888888884,0.049999999999999954,0.045099999999999967,0.04949999999999998,0.04757777777777775,0.0468,1.0224888888888888,0.8697444444444442,0.04853333333333331,0.049477777777777725,0.0447111111111111,0.05248888888888887,0.04686666666666667,0.04612222222222223,1.0414888888888878,0.9459444444444443,0.04901111111111106,0.049677777777777744,0.04444444444444436,0.05242222222222224,0.0452222222222222,0.04516666666666666,1.193244444444444,1.0006444444444442,0.0476222222222222,0.049199999999999966,0.0444333333333333,0.23653333333333315,0.04653333333333334,0.04458888888888889,1.1345888888888886,0.9454111111111114,0.04709999999999995,0.16669999999999988,0.04486666666666662,0.24196666666666664,0.04733333333333334,0.04621111111111109,1.019977777777779,0.9286555555555555,0.04832222222222223,0.16651111111111117,0.045088888888888894,0.24261111111111144,0.04652222222222221,0.04619999999999999,1.0964999999999998,0.8739333333333336,0.04827777777777779,0.1630222222222222,0.045377777777777774,0.2475333333333332,0.04738888888888886,0.04618888888888891,0.9147333333333334,0.9617222222222218,0.04814444444444444,0.16369999999999976,0.04475555555555554,0.23665555555555565,0.07384444444444445,0.16655555555555554,1.0621666666666658,0.9417888888888885,0.09808888888888884,0.16171111111111103,0.04468888888888887,0.23779999999999987,0.051122222222222215,0.18689999999999998,1.3438888888888874,0.990244444444443,0.04745555555555551,0.10963333333333336
88,156752.751,1.8000000000000007,20.799999999999986,0.045033333333333314,0.05073333333333335,0.09713333333333335,0.04597777777777773,1.218677777777777,1.0553444444444446,0.08693333333333335,0.049199999999999994,0.04497777777777775,0.05240000000000001,0.046722222222222214,0.04616666666666666,1.048655555555557,0.9090444444444445,0.04767777777777777,0.049766666666666626,0.044899999999999995,0.05276666666666665,0.04708888888888887,0.04685555555555556,1.0302777777777774,0.8417333333333334,0.04818888888888883,0.04998888888888884,0.045099999999999967,0.04941111111111109,0.047555555555555525,0.0468,1.0081333333333333,0.8806444444444441,0.048544444444444425,0.04951111111111106,0.0447111111111111,0.05246666666666664,0.04686666666666667,0.046111111111111124,1.0483666666666656,0.9527777777777776,0.04902222222222217,0.049677777777777744,0.04444444444444436,0.05233333333333335,0.04523333333333331,0.04517777777777777,1.1857333333333333,1.0150888888888887,0.047633333333333305,0.049199999999999966,0.0444333333333333,0.23492222222222203,0.04652222222222222,0.04458888888888889,1.1016777777777775,0.9208777777777781,0.04708888888888884,0.16559999999999986,0.04487777777777773,0.24056666666666662,0.047344444444444446,0.0462222222222222,1.0000777777777792,0.9514111111111111,0.04833333333333334,0.16650000000000006,0.045088888888888894,0.2406444444444448,0.04654444444444442,0.04619999999999999,1.0498777777777777,0.8870777777777782,0.04827777777777779,0.1625222222222222,0.045366666666666666,0.2457666666666665,0.04739999999999997,0.04618888888888891,0.9308333333333335,0.9692666666666662,0.04814444444444444,0.16222222222222196,0.04476666666666665,0.2364111111111112,0.07366666666666667,0.1648111111111111,1.139677777777777,0.9723888888888884,0.09693333333333327,0.16146666666666662,0.04469999999999998,0.23176666666666654,0.0511111111111111,0.18361111111111109,1.308266666666665,0.948155555555554,0.04747777777777773,0.10836666666666668
89,158552.679,1.8000000000000007,20.799999999999986,0.04502222222222221,0.0506777777777778,0.0971111111111111,0.045955555555555506,1.2378888888888884,1.0413888888888891,0.08362222222222222,0.0492111111111111,0.044955555555555526,0.05234444444444445,0.04673333333333332,0.046155555555555554,1.0685777777777792,0.9331333333333335,0.04767777777777777,0.049733333333333296,0.044899999999999995,0.0527111111111111,0.04707777777777775,0.046844444444444445,1.0448555555555554,0.8551444444444446,0.048188888888888816,0.049966666666666625,0.045099999999999967,0.049355555555555534,0.047555555555555525,0.04678888888888889,0.9914666666666667,0.892744444444444,0.04853333333333332,0.04952222222222218,0.0447111111111111,0.052433333333333304,0.046877777777777775,0.04610000000000001,1.0584555555555546,0.9619555555555555,0.04902222222222217,0.04968888888888886,0.04444444444444436,0.052255555555555576,0.0452222222222222,0.04518888888888888,1.173977777777778,1.0278555555555553,0.0476222222222222,0.049211111111111074,0.044444444444444405,0.23323333333333315,0.04652222222222222,0.04458888888888889,1.0590888888888885,0.8973444444444447,0.04708888888888884,0.16443333333333318,0.04488888888888884,0.23921111111111107,0.04735555555555556,0.04621111111111109,0.9955666666666682,0.9748666666666667,0.04831111111111111,0.1666333333333334,0.045088888888888894,0.23888888888888926,0.046533333333333315,0.04619999999999999,1.0042888888888886,0.902344444444445,0.04827777777777779,0.16259999999999997,0.045344444444444444,0.24436666666666648,0.04739999999999997,0.04616666666666669,0.9697555555555558,0.973944444444444,0.048155555555555556,0.16099999999999973,0.04476666666666665,0.23605555555555566,0.07345555555555557,0.1635222222222222,1.194788888888888,1.0126888888888883,0.09549999999999996,0.16089999999999993,0.04469999999999998,0.22595555555555544,0.05107777777777776,0.18042222222222218,1.263966666666665,0.9101777777777761,0.04748888888888884,0.10723333333333335
90,160352.597,1.8000000000000007,20.799999999999986,0.04502222222222221,0.050655555555555586,0.09446666666666664,0.045955555555555506,1.2534111111111104,1.0253222222222227,0.0832,0.049222222222222216,0.044966666666666634,0.052355555555555565,0.04675555555555554,0.046155555555555554,1.0856333333333348,0.9529333333333335,0.04773333333333332,0.04972222222222219,0.0449111111111111,0.05269999999999999,0.047066666666666646,0.04685555555555556,1.0531666666666666,0.8706333333333336,0.048211111111111045,0.049988888888888854,0.045099999999999967,0.04933333333333331,0.047555555555555525,0.04678888888888889,0.9826,0.9056777777777775,0.04853333333333332,0.0495444444444444,0.04468888888888888,0.05241111111111108,0.0469,0.046111111111111124,1.0632888888888878,0.9695111111111111,0.04903333333333328,0.049699999999999966,0.04442222222222214,0.052222222222222246,0.04521111111111109,0.04519999999999999,1.1529555555555557,1.0413666666666666,0.0476222222222222,0.04924444444444442,0.044444444444444405,0.23173333333333312,0.046533333333333336,0.0446,1.0115888888888882,0.8799444444444448,0.047077777777777725,0.1632666666666665,0.04489999999999995,0.2376444444444444,0.04736666666666667,0.0462222222222222,0.9963777777777792,0.9917999999999999,0.04828888888888888,0.1666444444444445,0.04508888888888888,0.2373333333333337,0.046533333333333315,0.04619999999999999,0.9733555555555554,0.9159777777777781,0.04826666666666668,0.16332222222222217,0.04535555555555556,0.24326666666666644,0.04741111111111108,0.04614444444444447,1.0172888888888891,0.9715333333333328,0.048155555555555556,0.16014444444444417,0.04477777777777776,0.23557777777777789,0.07313333333333334,0.1623333333333333,1.2282222222222214,1.056322222222222,0.09348888888888884,0.15936666666666657,0.04471111111111109,0.221811111111111,0.05099999999999998,0.17792222222222218,1.2046666666666652,0.8829111111111093,0.04748888888888884,0.10655555555555557
