,ACALD,ACALDt,ACKr,ACONTa,ACONTb,ACt2r,ADK1,AKGDH,AKGt2r,ALCD2x,ATPM,ATPS4r,BIOMASS_Ecoli_core_w_GAM,CO2t,CS,CYTBD,D_LACt2,ENO,ETOHt2r,EX_ac_e,EX_acald_e,EX_akg_e,EX_co2_e,EX_etoh_e,EX_for_e,EX_fru_e,EX_fum_e,EX_glc__D_e,EX_gln__L_e,EX_glu__L_e,EX_h_e,EX_h2o_e,EX_lac__D_e,EX_mal__L_e,EX_nh4_e,EX_o2_e,EX_pi_e,EX_pyr_e,EX_succ_e,FBA,FBP,FORt2,FORt,FRD7,FRUpts2,FUM,FUMt2_2,G6PDH2r,GAPD,GLCpts,GLNS,GLNabc,GLUDy,GLUN,GLUSy,GLUt2r,GND,H2Ot,ICDHyr,ICL,LDH_D,MALS,MALt2_2,MDH,ME1,ME2,NADH16,NADTRHD,NH4t,O2t,PDH,PFK,PFL,PGI,PGK,PGL,PGM,PIt2r,PPC,PPCK,PPS,PTAr,PYK,PYRt2,RPE,RPI,SUCCt2_2,SUCCt3,SUCDi,SUCOAS,TALA,THD2,TKT1,TKT2,TPI,EDD,EDA,PRK,RBC,EX_6pgc_e,EX_r5p_e,EX_xu5p__D_e,EX_2pg_e,EX_dhap_e,EX_redox_e,6pgc_t,r5p_t,xu5p__D_t,2pg_t,dhap_t,fraction_of_optimum,overflow_allowed,atp_maintenance_lb,rub_pct_3pg_prod,pgk_pct_3pg_prod,pgm_pct_3pg_cons,ser_pct_3pg_cons
fluxes,-124.90771703060085,-24.15999999999834,-232.82704390844256,129.7661687722358,129.7661687722358,-232.82704390844256,0.0,88.50480773897652,0.0,-100.7477170306025,390.0,948.2285102534457,38.24391605640863,-657.0415083834157,129.7661687722358,1000.0,0.0,868.6130263882081,-100.7477170306025,232.82704390844256,24.15999999999834,0.0,657.0415083834157,100.7477170306025,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,-165.12222652588446,0.0,0.0,-208.53642547238496,-500.0,859.3121060032901,0.0,0.0,-93.02067702400271,93.02067702400271,0.0,0.0,0.0,0.0,88.50480773897652,0.0,0.0,760.8875636405163,0.0,9.778969335623685,0.0,-198.75745613676128,0.0,0.0,0.0,0.0,165.12222652588446,129.7661687722358,0.0,0.0,0.0,0.0,88.50480773897652,0.0,0.0,911.4951922610235,0.0,208.53642547238496,500.0,630.8314783074875,0.0,0.0,-7.8400027915637684,-760.8875636405163,0.0,-868.6130263882081,-859.3121060032901,109.59176585124453,0.0,0.0,232.82704390844256,739.1688437120819,0.0,-82.46918058403958,0.0,0.0,0.0,88.50480773897652,-88.50480773897652,-34.33156344383803,567.2292013558114,-34.33156344383803,-48.13761714020155,906.9793229759973,0.0,0.0,82.46918058403958,82.46918058403958,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.998,True,390,17.81526707649479,93.82033955981352,93.82033955981352,6.179660440186481
fluxes,-125.01142303135225,-24.099999999997713,-234.73227475966374,129.02999451203982,129.02999451203982,-234.73227475966374,0.0,87.87110374624724,0.0,-100.91142303135453,400.0,949.8057573306309,38.14893944368576,-657.0654119221986,129.02999451203982,1000.0,0.0,868.9393185412175,-100.91142303135453,234.73227475966374,24.099999999997713,0.0,657.0654119221986,100.91142303135453,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,-165.95387662557135,0.0,0.0,-208.0185369985297,-500.0,859.661496468513,0.0,0.0,-92.78966540887689,92.78966540887689,0.0,0.0,0.0,0.0,87.87110374624724,0.0,0.0,761.4813859162435,0.0,9.754683815750449,0.0,-198.26385318277926,0.0,0.0,0.0,0.0,165.95387662557135,129.02999451203982,0.0,0.0,0.0,0.0,87.87110374624724,0.0,0.0,912.1288962537527,0.0,208.0185369985297,500.0,631.7482875501013,0.0,0.0,-7.820532585955581,-761.4813859162435,0.0,-868.9393185412175,-859.661496468513,109.31960086982588,0.0,0.0,234.73227475966374,739.8166032061744,0.0,-82.26437301636398,0.0,0.0,0.0,87.87110374624724,-87.87110374624724,-34.24630293859671,566.2344268491331,-34.24630293859671,-48.01807007776728,907.2103345911231,0.0,0.0,82.26437301636398,82.26437301636398,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.998,True,400,17.767488751601956,93.83691263856507,93.83691263856507,6.163087361434933
fluxes,-125.11512903210632,-24.040000000006955,-236.63750561088418,128.2938202518424,128.2938202518424,-236.63750561088418,0.0,87.23739975351656,0.0,-101.07512903209937,410.0,951.3830044078152,38.05396283096286,-657.0893154609789,128.2938202518424,1000.0,0.0,869.2656106942271,-101.07512903209937,236.63750561088418,24.040000000006955,0.0,657.0893154609789,101.07512903209937,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,-166.7855267252546,0.0,0.0,-207.50064852467426,-500.0,860.0108869337378,0.0,0.0,-92.55865379375096,92.55865379375096,0.0,0.0,0.0,0.0,87.23739975351656,0.0,0.0,762.0752081919709,0.0,9.730398295877203,0.0,-197.77025022879707,0.0,0.0,0.0,0.0,166.7855267252546,128.2938202518424,0.0,0.0,0.0,0.0,87.23739975351656,0.0,0.0,912.7626002464834,0.0,207.50064852467426,500.0,632.6650967927155,0.0,0.0,-7.8010623803473855,-762.0752081919709,0.0,-869.2656106942271,-860.0108869337378,109.04743588840722,0.0,0.0,236.63750561088418,740.4643627002671,0.0,-82.05956544868832,0.0,0.0,0.0,87.23739975351656,-87.23739975351656,-34.16104243335536,565.2396523424557,-34.16104243335536,-47.898523015332955,907.441346206249,0.0,0.0,82.05956544868832,82.05956544868832,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.998,True,410,17.71972943159443,93.85347912500805,93.85347912500805,6.14652087499195
fluxes,-125.21883503285778,-23.98000000000591,-238.54273646210515,127.55764599164661,127.55764599164661,-238.54273646210515,0.0,86.60369576078747,0.0,-101.23883503285188,420.0,952.9602514850003,37.95898621823999,-657.1132189997621,127.55764599164661,1000.0,0.0,869.5919028472365,-101.23883503285188,238.54273646210515,23.98000000000591,0.0,657.1132189997621,101.23883503285188,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,-167.61717682494262,0.0,0.0,-206.98276005081902,-500.0,860.3602773989609,0.0,0.0,-92.32764217862514,92.32764217862514,0.0,0.0,0.0,0.0,86.60369576078747,0.0,0.0,762.6690304676981,0.0,9.706112776003966,0.0,-197.27664727481505,0.0,0.0,0.0,0.0,167.61717682494262,127.55764599164661,0.0,0.0,0.0,0.0,86.60369576078747,0.0,0.0,913.3963042392126,0.0,206.98276005081902,500.0,633.5819060353293,0.0,0.0,-7.781592174739198,-762.6690304676981,0.0,-869.5919028472365,-860.3602773989609,108.77527090698857,0.0,0.0,238.54273646210515,741.1121221943596,0.0,-81.85475788101273,0.0,0.0,0.0,86.60369576078747,-86.60369576078747,-34.07578192811404,564.2448778357775,-34.07578192811404,-47.77897595289868,907.6723578213748,0.0,0.0,81.85475788101273,81.85475788101273,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.998,True,420,17.671989105135076,93.87003902307501,93.87003902307501,6.129960976924991
fluxes,-125.3225410336077,-23.919999999997195,-240.4479673133259,126.8214717314521,126.8214717314521,-240.4479673133259,0.0,85.96999176805964,0.0,-101.4025410336105,430.0,954.5374985621864,37.86400960551716,-657.1371225385474,126.8214717314521,1000.0,0.0,869.9181950002459,-101.4025410336105,240.4479673133259,23.919999999997195,0.0,657.1371225385474,101.4025410336105,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,-168.44882692463392,0.0,0.0,-206.46487157696396,-500.0,860.7096678641843,0.0,0.0,-92.0966305634994,92.0966305634994,0.0,0.0,0.0,0.0,85.96999176805964,0.0,0.0,763.262852743425,0.0,9.681827256130738,0.0,-196.78304432083323,0.0,0.0,0.0,0.0,168.44882692463392,126.8214717314521,0.0,0.0,0.0,0.0,85.96999176805964,0.0,0.0,914.0300082319403,0.0,206.46487157696396,500.0,634.4987152779429,0.0,0.0,-7.762121969131018,-763.262852743425,0.0,-869.9181950002459,-860.7096678641843,108.50310592557003,0.0,0.0,240.4479673133259,741.7598816884519,0.0,-81.64995031333721,0.0,0.0,0.0,85.96999176805964,-85.96999176805964,-33.99052142287276,563.250103329098,-33.99052142287276,-47.659428890464454,907.9033694365006,0.0,0.0,81.64995031333721,81.64995031333721,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.998,True,430,17.624267760895748,93.88659233669541,93.88659233669541,6.113407663304585
fluxes,-125.42624703435922,-23.8599999999952,-242.35319816454657,126.0852974712565,126.0852974712565,-242.35319816454657,0.0,85.33628777533075,0.0,-101.56624703436403,440.0,956.1147456393718,37.76903299279429,-657.1610260773311,126.0852974712565,1000.0,0.0,870.2444871532552,-101.56624703436403,242.35319816454657,23.8599999999952,0.0,657.1610260773311,101.56624703436403,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,-169.28047702432156,0.0,0.0,-205.94698310310866,-500.0,861.0590583294079,0.0,0.0,-91.86561894837355,91.86561894837355,0.0,0.0,0.0,0.0,85.33628777533075,0.0,0.0,763.8566750191522,0.0,9.657541736257498,0.0,-196.28944136685118,0.0,0.0,0.0,0.0,169.28047702432156,126.0852974712565,0.0,0.0,0.0,0.0,85.33628777533075,0.0,0.0,914.6637122246692,0.0,205.94698310310866,500.0,635.4155245205568,0.0,0.0,-7.7426517635228285,-763.8566750191522,0.0,-870.2444871532552,-861.0590583294079,108.23094094415126,0.0,0.0,242.35319816454657,742.4076411825445,0.0,-81.4451427456616,0.0,0.0,0.0,85.33628777533075,-85.33628777533075,-33.90526091763143,562.2553288224194,-33.90526091763143,-47.539881828030175,908.1343810516264,0.0,0.0,81.4451427456616,81.4451427456616,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.998,True,440,17.576565387557263,93.90313906979559,93.90313906979559,6.096860930204414
fluxes,-125.5299530351119,-23.799999999997233,-244.25842901576684,125.34912321106037,125.34912321106037,-244.25842901576684,0.0,84.70258378260134,0.0,-101.72995303511468,450.0,957.6919927165567,37.6740563800714,-657.184929616114,125.34912321106037,1000.0,0.0,870.5707793062647,-101.72995303511468,244.25842901576684,23.799999999997233,0.0,657.184929616114,101.72995303511468,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,-170.11212712400788,0.0,0.0,-205.4290946292533,-500.0,861.4084487946315,0.0,0.0,-91.63460733324767,91.63460733324767,0.0,0.0,0.0,0.0,84.70258378260134,0.0,0.0,764.4504972948796,0.0,9.633256216384256,0.0,-195.79583841286905,0.0,0.0,0.0,0.0,170.11212712400788,125.34912321106037,0.0,0.0,0.0,0.0,84.70258378260134,0.0,0.0,915.2974162173987,0.0,205.4290946292533,500.0,636.3323337631708,0.0,0.0,-7.723181557914637,-764.4504972948796,0.0,-870.5707793062647,-861.4084487946315,107.9587759627326,0.0,0.0,244.25842901576684,743.0554006766371,0.0,-81.24033517798597,0.0,0.0,0.0,84.70258378260134,-84.70258378260134,-33.820000412390094,561.2605543157412,-33.820000412390094,-47.420334765595875,908.3653926667523,0.0,0.0,81.24033517798597,81.24033517798597,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.998,True,450,17.52888197380949,93.9196792262987,93.9196792262987,6.0803207737013025
fluxes,-125.63365903586518,-23.74000000000714,-246.16365986698827,124.61294895086252,124.61294895086252,-246.16365986698827,0.0,84.06887978987021,0.0,-101.89365903585804,460.0,959.2692397937408,37.57907976734851,-657.2088331548932,124.61294895086252,1000.0,0.0,870.8970714592742,-101.89365903585804,246.16365986698827,23.74000000000714,0.0,657.2088331548932,101.89365903585804,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,-170.94377722369137,0.0,0.0,-204.91120615539796,-500.0,861.7578392598558,0.0,0.0,-91.40359571812179,91.40359571812179,0.0,0.0,0.0,0.0,84.06887978987021,0.0,0.0,765.044319570607,0.0,9.608970696511014,0.0,-195.30223545888694,0.0,0.0,0.0,0.0,170.94377722369137,124.61294895086252,0.0,0.0,0.0,0.0,84.06887978987021,0.0,0.0,915.9311202101298,0.0,204.91120615539796,500.0,637.2491430057848,0.0,0.0,-7.703711352306444,-765.044319570607,0.0,-870.8970714592742,-861.7578392598558,107.68661098131395,0.0,0.0,246.16365986698827,743.7031601707297,0.0,-81.03552761031033,0.0,0.0,0.0,84.06887978987021,-84.06887978987021,-33.73473990714876,560.2657798090643,-33.73473990714876,-47.300787703161575,908.5964042818782,0.0,0.0,81.03552761031033,81.03552761031033,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.998,True,460,17.48121750835128,93.93621281012484,93.93621281012484,6.063787189875157
fluxes,-125.73736503661621,-23.68000000000245,-248.06889071820868,123.87677469066746,123.87677469066746,-248.06889071820868,0.0,83.43517579714184,0.0,-102.05736503661376,470.0,960.8464868709265,37.48410315462566,-657.2327366936778,123.87677469066746,1000.0,0.0,871.2233636122835,-102.05736503661376,248.06889071820868,23.68000000000245,0.0,657.2327366936778,102.05736503661376,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,-171.7754273233811,0.0,0.0,-204.39331768154278,-500.0,862.1072297250789,0.0,0.0,-91.172584102996,91.172584102996,0.0,0.0,0.0,0.0,83.43517579714184,0.0,0.0,765.6381418463341,0.0,9.58468517663778,0.0,-194.808632504905,0.0,0.0,0.0,0.0,171.7754273233811,123.87677469066746,0.0,0.0,0.0,0.0,83.43517579714184,0.0,0.0,916.5648242028582,0.0,204.39331768154278,500.0,638.1659522483985,0.0,0.0,-7.684241146698259,-765.6381418463341,0.0,-871.2233636122835,-862.1072297250789,107.41444599989529,0.0,0.0,248.06889071820868,744.3509196648221,0.0,-80.83072004263477,0.0,0.0,0.0,83.43517579714184,-83.43517579714184,-33.649479401907456,559.2710053023852,-33.649479401907456,-47.18124064072732,908.827415897004,0.0,0.0,80.83072004263477,80.83072004263477,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.998,True,470,17.433571979890473,93.952739825191,93.952739825191,6.047260174808997
fluxes,-125.84107103736747,-23.620000000000424,-249.9741215694298,123.14060043047171,123.14060043047171,-249.9741215694298,0.0,82.80147180441278,0.0,-102.22107103736704,480.0,962.4237339481118,37.38912654190279,-657.256640232461,123.14060043047171,1000.0,0.0,871.549655765293,-102.22107103736704,249.9741215694298,23.620000000000424,0.0,657.256640232461,102.22107103736704,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,-172.60707742306846,0.0,0.0,-203.87542920768752,-500.0,862.456620190302,0.0,0.0,-90.94157248787016,90.94157248787016,0.0,0.0,0.0,0.0,82.80147180441278,0.0,0.0,766.2319641220612,0.0,9.560399656764544,0.0,-194.315029550923,0.0,0.0,0.0,0.0,172.60707742306846,123.14060043047171,0.0,0.0,0.0,0.0,82.80147180441278,0.0,0.0,917.1985281955872,0.0,203.87542920768752,500.0,639.0827614910123,0.0,0.0,-7.6647709410900715,-766.2319641220612,0.0,-871.549655765293,-862.456620190302,107.14228101847664,0.0,0.0,249.9741215694298,744.9986791589146,0.0,-80.62591247495918,0.0,0.0,0.0,82.80147180441278,-82.80147180441278,-33.564218896666134,558.2762307957066,-33.564218896666134,-47.061693578293045,909.0584275121298,0.0,0.0,80.62591247495918,80.62591247495918,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.998,True,480,17.38594537714384,93.96926027541106,93.96926027541106,6.0307397245889405
fluxes,-125.94477703811972,-23.56000000000179,-251.87935242065018,122.40442617027568,122.40442617027568,-251.87935242065018,0.0,82.16776781168348,0.0,-102.38477703811793,490.0,964.0009810252969,37.29414992917992,-657.2805437712436,122.40442617027568,1000.0,0.0,871.8759479183024,-102.38477703811793,251.87935242065018,23.56000000000179,0.0,657.2805437712436,102.38477703811793,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,-173.43872752275615,0.0,0.0,-203.35754073383228,-500.0,862.8060106555265,0.0,0.0,-90.71056087274434,90.71056087274434,0.0,0.0,0.0,0.0,82.16776781168348,0.0,0.0,766.8257863977883,0.0,9.536114136891305,0.0,-193.82142659694097,0.0,0.0,0.0,0.0,173.43872752275615,122.40442617027568,0.0,0.0,0.0,0.0,82.16776781168348,0.0,0.0,917.8322321883165,0.0,203.35754073383228,500.0,639.9995707336261,0.0,0.0,-7.645300735481884,-766.8257863977883,0.0,-871.8759479183024,-862.8060106555265,106.87011603705798,0.0,0.0,251.87935242065018,745.6464386530071,0.0,-80.42110490728359,0.0,0.0,0.0,82.16776781168348,-82.16776781168348,-33.47895839142482,557.2814562890285,-33.47895839142482,-46.942146515858774,909.2894391272557,0.0,0.0,80.42110490728359,80.42110490728359,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.998,True,490,17.338337688837143,93.98577416469571,93.98577416469571,6.014225835304288
fluxes,-126.04848303887124,-23.500000000001336,-253.78458327187133,121.66825191007969,121.66825191007969,-253.78458327187133,0.0,81.53406381895417,0.0,-102.5484830388699,500.0,965.578228102482,37.19917331645706,-657.3044473100266,121.66825191007969,1000.0,0.0,872.2022400713117,-102.5484830388699,253.78458327187133,23.500000000001336,0.0,657.3044473100266,102.5484830388699,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,-174.27037762244385,0.0,0.0,-202.83965225997707,-500.0,863.1554011207497,0.0,0.0,-90.47954925761852,90.47954925761852,0.0,0.0,0.0,0.0,81.53406381895417,0.0,0.0,767.4196086735155,0.0,9.51182861701807,0.0,-193.327823642959,0.0,0.0,0.0,0.0,174.27037762244385,121.66825191007969,0.0,0.0,0.0,0.0,81.53406381895417,0.0,0.0,918.4659361810459,0.0,202.83965225997707,500.0,640.91637997624,0.0,0.0,-7.6258305298736975,-767.4196086735155,0.0,-872.2022400713117,-863.1554011207497,106.59795105563933,0.0,0.0,253.78458327187133,746.2941981470996,0.0,-80.21629733960802,0.0,0.0,0.0,81.53406381895417,-81.53406381895417,-33.39369788618351,556.2866817823501,-33.39369788618351,-46.82259945342451,909.5204507423815,0.0,0.0,80.21629733960802,80.21629733960802,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.998,True,500,17.2907489037051,94.00228149695259,94.00228149695259,5.997718503047409
fluxes,-126.1521890396227,-23.43999999999934,-255.68981412309202,120.93207764988406,120.93207764988406,-255.68981412309202,0.0,80.90035982622526,0.0,-102.71218903962335,510.0,967.1554751796674,37.10419670373419,-657.32835084881,120.93207764988406,1000.0,0.0,872.5285322243211,-102.71218903962335,255.68981412309202,23.43999999999934,0.0,657.32835084881,102.71218903962335,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,-175.10202772213125,0.0,0.0,-202.32176378612178,-500.0,863.5047915859733,0.0,0.0,-90.24853764249268,90.24853764249268,0.0,0.0,0.0,0.0,80.90035982622526,0.0,0.0,768.0134309492428,0.0,9.487543097144831,0.0,-192.83422068897696,0.0,0.0,0.0,0.0,175.10202772213125,120.93207764988406,0.0,0.0,0.0,0.0,80.90035982622526,0.0,0.0,919.0996401737748,0.0,202.32176378612178,500.0,641.8331892188538,0.0,0.0,-7.606360324265508,-768.0134309492428,0.0,-872.5285322243211,-863.5047915859733,106.32578607422067,0.0,0.0,255.68981412309202,746.9419576411921,0.0,-80.0114897719324,0.0,0.0,0.0,80.90035982622526,-80.90035982622526,-33.30843738094218,555.2919072756715,-33.30843738094218,-46.70305239099023,909.7514623575073,0.0,0.0,80.0114897719324,80.0114897719324,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.998,True,510,17.243179010491342,94.01878227608627,94.01878227608627,5.98121772391373
fluxes,-126.25589504037501,-23.38000000000253,-257.5950449743129,120.19590338968754,120.19590338968754,-257.5950449743129,0.0,80.26665583349543,0.0,-102.87589504037248,520.0,968.7327222568521,37.00922009101132,-657.3522543875918,120.19590338968754,1000.0,0.0,872.8548243773306,-102.87589504037248,257.5950449743129,23.38000000000253,0.0,657.3522543875918,102.87589504037248,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,-175.93367782181852,0.0,0.0,-201.80387531226654,-500.0,863.854182051197,0.0,0.0,-90.01752602736684,90.01752602736684,0.0,0.0,0.0,0.0,80.26665583349543,0.0,0.0,768.6072532249699,0.0,9.463257577271595,0.0,-192.34061773499494,0.0,0.0,0.0,0.0,175.93367782181852,120.19590338968754,0.0,0.0,0.0,0.0,80.26665583349543,0.0,0.0,919.7333441665046,0.0,201.80387531226654,500.0,642.7499984614677,0.0,0.0,-7.586890118657321,-768.6072532249699,0.0,-872.8548243773306,-863.854182051197,106.05362109280202,0.0,0.0,257.5950449743129,747.5897171352846,0.0,-79.80668220425682,0.0,0.0,0.0,80.26665583349543,-80.26665583349543,-33.223176875700865,554.2971327689936,-33.223176875700865,-46.58350532855596,909.9824739726332,0.0,0.0,79.80668220425682,79.80668220425682,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.998,True,520,17.195627997948485,94.03527650599823,94.03527650599823,5.964723494001774
fluxes,-126.35960104112803,-23.32000000000764,-259.50027582553344,119.45972912949075,119.45972912949075,-259.50027582553344,0.0,79.63295184076536,0.0,-103.03960104112039,530.0,970.3099693340367,36.91424347828844,-657.3761579263731,119.45972912949075,1000.0,0.0,873.1811165303401,-103.03960104112039,259.50027582553344,23.32000000000764,0.0,657.3761579263731,103.03960104112039,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,-176.76532792150374,0.0,0.0,-201.28598683841122,-500.0,864.203572516421,0.0,0.0,-89.78651441224098,89.78651441224098,0.0,0.0,0.0,0.0,79.63295184076536,0.0,0.0,769.2010755006972,0.0,9.438972057398354,0.0,-191.84701478101286,0.0,0.0,0.0,0.0,176.76532792150374,119.45972912949075,0.0,0.0,0.0,0.0,79.63295184076536,0.0,0.0,920.3670481592346,0.0,201.28598683841122,500.0,643.6668077040816,0.0,0.0,-7.56741991304913,-769.2010755006972,0.0,-873.1811165303401,-864.203572516421,105.78145611138336,0.0,0.0,259.50027582553344,748.2374766293772,0.0,-79.6018746365812,0.0,0.0,0.0,79.63295184076536,-79.63295184076536,-33.137916370459536,553.3023582623157,-33.137916370459536,-46.463958266121665,910.213485587759,0.0,0.0,79.6018746365812,79.6018746365812,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.998,True,530,17.14809585483802,94.0517641905867,94.0517641905867,5.948235809413305
fluxes,-126.46330704187847,-23.259999999999486,-261.405506676754,118.72355486929632,118.72355486929632,-261.405506676754,0.0,78.99924784803763,0.0,-103.20330704187899,540.0,971.8872164112228,36.819266865565574,-657.4000614651592,118.72355486929632,1000.0,0.0,873.5074086833495,-103.20330704187899,261.405506676754,23.259999999999486,0.0,657.4000614651592,103.20330704187899,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,-177.5969780211933,0.0,0.0,-200.76809836455595,-500.0,864.5529629816442,0.0,0.0,-89.55550279711515,89.55550279711515,0.0,0.0,0.0,0.0,78.99924784803763,0.0,0.0,769.7948977764244,0.0,9.414686537525117,0.0,-191.35341182703084,0.0,0.0,0.0,0.0,177.5969780211933,118.72355486929632,0.0,0.0,0.0,0.0,78.99924784803763,0.0,0.0,921.0007521519624,0.0,200.76809836455595,500.0,644.5836169466955,0.0,0.0,-7.547949707440942,-769.7948977764244,0.0,-873.5074086833495,-864.5529629816442,105.50929112996471,0.0,0.0,261.405506676754,748.8852361234697,0.0,-79.39706706890561,0.0,0.0,0.0,78.99924784803763,-78.99924784803763,-33.05265586521822,552.3075837556365,-33.05265586521822,-46.34441120368739,910.4444972028848,0.0,0.0,79.39706706890561,79.39706706890561,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.998,True,540,17.100582569930403,94.06824533374702,94.06824533374702,5.931754666252985
fluxes,-126.56701304262947,-23.19999999999704,-263.31073752797505,117.98738060910077,117.98738060910077,-263.31073752797505,0.0,78.36554385530874,0.0,-103.36701304263244,550.0,973.464463488408,36.724290252842735,-657.4239650039423,117.98738060910077,1000.0,0.0,873.8337008363587,-103.36701304263244,263.31073752797505,23.19999999999704,0.0,657.4239650039423,103.36701304263244,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,-178.4286281208836,0.0,0.0,-200.25020989070086,-500.0,864.9023534468674,0.0,0.0,-89.32449118198939,89.32449118198939,0.0,0.0,0.0,0.0,78.36554385530874,0.0,0.0,770.3887200521514,0.0,9.390401017651886,0.0,-190.85980887304896,0.0,0.0,0.0,0.0,178.4286281208836,117.98738060910077,0.0,0.0,0.0,0.0,78.36554385530874,0.0,0.0,921.6344561446913,0.0,200.25020989070086,500.0,645.500426189309,0.0,0.0,-7.52847950183276,-770.3887200521514,0.0,-873.8337008363587,-864.9023534468674,105.23712614854617,0.0,0.0,263.31073752797505,749.5329956175619,0.0,-79.19225950123008,0.0,0.0,0.0,78.36554385530874,-78.36554385530874,-32.967395359976926,551.312809248958,-32.967395359976926,-46.22486414125316,910.6755088180106,0.0,0.0,79.19225950123008,79.19225950123008,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.998,True,550,17.053088132004977,94.0847199393713,94.0847199393713,5.915280060628703
fluxes,-126.67071904338226,-23.14000000000278,-265.2159683791962,117.25120634890361,117.25120634890361,-265.2159683791962,0.0,77.73183986257833,0.0,-103.53071904337949,560.0,975.0417105655928,36.629313640119825,-657.4478685427234,117.25120634890361,1000.0,0.0,874.1599929893683,-103.53071904337949,265.2159683791962,23.14000000000278,0.0,657.4478685427234,103.53071904337949,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,-179.2602782205662,0.0,0.0,-199.7323214168454,-500.0,865.2517439120916,0.0,0.0,-89.09347956686345,89.09347956686345,0.0,0.0,0.0,0.0,77.73183986257833,0.0,0.0,770.9825423278788,0.0,9.366115497778638,0.0,-190.36620591906674,0.0,0.0,0.0,0.0,179.2602782205662,117.25120634890361,0.0,0.0,0.0,0.0,77.73183986257833,0.0,0.0,922.2681601374217,0.0,199.7323214168454,500.0,646.4172354319234,0.0,0.0,-7.509009296224564,-770.9825423278788,0.0,-874.1599929893683,-865.2517439120916,104.9649611671274,0.0,0.0,265.2159683791962,750.1807551116548,0.0,-78.9874519335544,0.0,0.0,0.0,77.73183986257833,-77.73183986257833,-32.88213485473557,550.3180347422805,-32.88213485473557,-46.10531707881883,910.9065204331365,0.0,0.0,78.9874519335544,78.9874519335544,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.998,True,560,17.005612529849937,94.10118801134865,94.10118801134865,5.898811988651346
