NAME,CCMB1-pilot2-083129
GROUP_TYPE,MultiCultivator-OD
GROUP_NAME,MC 201-group
GROUP_ID,group-003
START,"Aug 31, 2019 4:07:40 PM"
PLANNED_DURATION,10d 00:00:00
PLANNED_DURATION_SEC,864000
DURATION,8d 20:46:22
DURATION_SEC,765982
INOCULUM,100x dilution of OD600 0.5
MEDIUM,m9 gly 1/2 cm atc 100 nM
ORGANISM,CCMB1
GASSING,ambient air
TERMINATION,
TIME_FORMAT,HOURS
TIME_FROM_SEC,0
TIME_TO_SEC,765927
NOTES,

key                 ,time                ,value               ,
mc-airpump.airpump  ,16.916944           ,1                   
mc-airpump.airpump  ,16.998889           ,                    
mc-airpump.airpump  ,17.000278           ,1                   
mc-airpump.airpump  ,17.082222           ,                    
mc-airpump.airpump  ,17.083611           ,1                   
mc-airpump.airpump  ,17.165556           ,                    
mc-airpump.airpump  ,17.166944           ,1                   
mc-airpump.airpump  ,17.248889           ,                    
mc-airpump.airpump  ,17.250278           ,1                   
mc-airpump.airpump  ,17.332222           ,                    
mc-airpump.airpump  ,17.333611           ,1                   
mc-airpump.airpump  ,17.415556           ,                    
mc-airpump.airpump  ,17.416944           ,1                   
mc-airpump.airpump  ,17.498889           ,                    
mc-airpump.airpump  ,17.500278           ,1                   
mc-airpump.airpump  ,17.582222           ,                    
mc-airpump.airpump  ,17.583611           ,1                   
mc-airpump.airpump  ,17.665556           ,                    
mc-airpump.airpump  ,17.666944           ,1                   
mc-airpump.airpump  ,17.748889           ,                    
mc-airpump.airpump  ,17.750278           ,1                   
mc-airpump.airpump  ,17.832222           ,                    
mc-airpump.airpump  ,17.833611           ,1                   
mc-airpump.airpump  ,17.915556           ,                    
mc-airpump.airpump  ,17.916944           ,1                   
mc-airpump.airpump  ,17.998889           ,                    
mc-airpump.airpump  ,18.000278           ,1                   
mc-airpump.airpump  ,18.082222           ,                    
mc-airpump.airpump  ,18.083611           ,1                   
mc-airpump.airpump  ,18.165556           ,                    
mc-airpump.airpump  ,18.166944           ,1                   
mc-airpump.airpump  ,18.248889           ,                    
mc-airpump.airpump  ,18.250278           ,1                   
mc-airpump.airpump  ,18.332222           ,                    
